"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Users\user\AppData\Local\Temp\codex_exp2_opaque\model_frozen_v2.nlogox"
"experiment-2-opaque-main-final"
"08/01/2026 17:05:05:071 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","run-seed","world-mode","peer-sharing?","credence-policy","[step]","actual-seed","hidden-world","ticks","report-table-version","expert-total-pulls","total-lay-pulls","expert-truth-mass-at-25","expert-recommendation-score-at-25","expert-informative-observations-at-25","mean-lay-truth-mass-at-25","mean-lay-llr-at-25","mean-lay-recommendation-score-at-25","mean-lay-informative-observations-at-25","mean-lay-archive-size-at-25","mean-lay-cumulative-regret-at-25","private-expert-q-at-intervention","private-expert-llr-at-intervention","broadcast-message-bin","broadcast-message-midpoint","broadcast-message-llr","broadcast-message-mode","expert-report-direction-accuracy","credence-message-count","expert-raw-items-transmitted","inbox-empty-at-intervention?","maximum-message-bin-copy-error","maximum-message-llr-copy-error","maximum-immediate-policy-formula-error","mean-received-message-bin-post-intervention","received-bin-dispersion-post-intervention","mean-received-message-llr-post-intervention","received-message-llr-dispersion-post-intervention","mean-lay-truth-mass-post-intervention","lay-q-dispersion-post-intervention","mean-lay-local-archive-size-post-intervention","mean-lay-active-decision-inputs-post-intervention","mean-lay-post-intervention-regret","early-window-wrong-choice-rate","post-intervention-correct-choice-rate","final-window-correct-choice-rate","final-window-wrong-choice-rate","mean-lay-final-brier-score","mean-lay-posterior-truth-mass","mean-lay-q","mean-lay-cumulative-regret","mean-lay-realized-payoff","post-intervention-realized-payoff","mean-lay-b-pulls","maximum-local-ledger-identity-error","maximum-regret-identity-error","maximum-decision-decomposition-error","network-structure-valid?","message-accounting-valid?","evidence-provenance-valid?","credence-payload-valid?","credence-intervention-valid?"
"2881","510381","B-bad","true","C-Total Evidence","500","510381","B-bad","500","sha256:2708886b9a088082","125","5000","0.5990099009900991","1","36","0.681626809556119","-0.8428169209410352","0.9","30","75","0.49999999999999983","0.4009900990099009","-0.40134139092430254","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.7440179494974994","0.1276571083921463","75","76","2.9650000000000007","0.292","0.8751578947368421","0.976","0.024","0.0012798560640011553","0.9799043949246229","0.02009560507537695","3.4650000000000007","0.4862","0.48757894736842106","69.3","5.329070518200751E-15","3.197442310920451E-14","8.881784197001252E-16","true","true","true","true","true"
"2882","510382","B-bad","true","C-Total Evidence","500","510382","B-bad","500","sha256:2708886b9a088082","125","5000","0.4009900990099009","0","76","0.7445728384270079","-1.143822964134262","0.95","25.5","75","0.42499999999999993","0.5990099009900991","0.40134139092430254","5","0.55","0.225409722106603","Coarse","0","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.7025449186069532","0.1260918574584157","75","76","2.034999999999998","0.304","0.9143157894736842","0.966","0.034","0.002610612332110516","0.965241086416998","0.034758913583001975","2.4599999999999977","0.4836","0.4848421052631579","49.2","1.7763568394002505E-15","8.881784197001252E-15","8.881784197001252E-16","true","true","true","true","true"
"2884","510384","B-bad","true","C-Total Evidence","500","510384","B-bad","500","sha256:2708886b9a088082","125","5000","0.6905480615036318","1","46","0.5841268708398213","-0.36120725183187224","0.7","36","75","0.6","0.3094519384963682","-0.802682781848605","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.7237154121210735","0.19322985039853519","75","76","1.13","0.196","0.952421052631579","0.974","0.026","9.884085541416062E-4","0.9746523913315128","0.025347608668487277","1.7299999999999998","0.4972","0.4983157894736842","34.6","1.3322676295501878E-15","1.7763568394002505E-15","1.3322676295501878E-15","true","true","true","true","true"
"2883","510383","B-bad","true","C-Total Evidence","500","510383","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","54","0.75887770139933","-1.2040241727729073","1","33","75","0.55","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.8987768692657767","0.050024904141425915","75","76","0.9550000000000005","0.108","0.9597894736842105","0.966","0.034","0.001959995525483619","0.9671177511240978","0.032882248875902145","1.5050000000000006","0.5014","0.5031578947368421","30.1","2.6645352591003757E-15","1.3322676295501878E-15","4.440892098500626E-16","true","true","true","true","true"
"2885","510385","B-bad","true","C-Total Evidence","500","510385","B-bad","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","47","0.7540504401984565","-1.1438229641342619","1","24.9","75","0.4149999999999999","0.353883495145631","-0.6020120863864538","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.8652881173336284","0.042336952019042064","75","76","1.1600000000000006","0.152","0.9511578947368421","0.982","0.018","7.308248853762084E-4","0.9772410695470478","0.022758930452952134","1.5750000000000004","0.49","0.4911578947368421","31.5","1.7763568394002505E-15","2.6645352591003757E-15","4.440892098500626E-16","true","true","true","true","true"
"2886","510386","B-bad","true","C-Total Evidence","500","510386","B-bad","500","sha256:2708886b9a088082","125","5000","0.1411178623772057","0","59","0.6484985509451109","-0.7224145036637445","0.75","31.2","75","0.5199999999999999","0.8588821376227943","1.8060362591593615","8","0.8500000000000001","1.70144743881961","Coarse","0","1","0","true","0","0","0","8","0","1.70144743881961","0","0.3015798352155861","0.1778024374080024","75","76","3.6949999999999927","0.596","0.844421052631579","0.906","0.094","0.05300161903628392","0.8594166579974252","0.14058334200257486","4.214999999999993","0.5046","0.5056842105263157","84.3","2.6645352591003757E-15","1.7763568394002505E-14","2.220446049250313E-15","true","true","true","true","true"
"2887","510387","B-bad","true","C-Total Evidence","500","510387","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","55","0.6146317980623137","-0.5418108777478085","0.7","35.1","75","0.585","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.855937498647951","0.15004621310873553","75","76","1.6049999999999986","0.116","0.9324210526315789","0.944","0.056","0.007732242062060755","0.9500700232003302","0.04992997679966989","2.1899999999999986","0.5024","0.5023157894736842","43.8","2.6645352591003757E-15","6.217248937900877E-15","4.440892098500626E-16","true","true","true","true","true"
"2888","510388","B-bad","true","C-Total Evidence","500","510388","B-bad","500","sha256:2708886b9a088082","125","5000","0.5","0.5","62","0.46830374317673085","0.3612072518318722","0.6","35.4","75","0.59","0.5","-5.551115123125783E-17","5","0.55","0.225409722106603","Coarse","0","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.4286816096704105","0.27584648758789043","75","76","3.534999999999993","0.452","0.8511578947368421","0.964","0.036","0.007709969445413958","0.9342929910735748","0.06570700892642528","4.124999999999993","0.487","0.48589473684210527","82.5","4.884981308350689E-15","1.5987211554602254E-14","7.105427357601002E-15","true","true","true","true","true"
"2889","510389","B-bad","true","C-Total Evidence","500","510389","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","45","0.485967993795425","0.0602012086386454","0.5","33.9","75","0.5650000000000001","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7115835258898581","0.1472821148007027","75","76","1.4749999999999992","0.24","0.9378947368421052","0.982","0.018","2.9911721275070573E-4","0.9864367441938343","0.013563255806165695","2.039999999999999","0.5044","0.5056842105263157","40.8","2.6645352591003757E-15","4.440892098500626E-15","8.881784197001252E-16","true","true","true","true","true"
"2890","510390","B-bad","true","C-Total Evidence","500","510390","B-bad","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","53","0.8017727133167314","-1.444829007327489","1","25.8","75","0.4299999999999999","0.353883495145631","-0.6020120863864538","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.8940142146893179","0.04361224626886814","75","76","0.95","0.112","0.96","0.98","0.02","0.004542425115439816","0.9646978657890839","0.03530213421091606","1.38","0.494","0.4974736842105263","27.6","2.6645352591003757E-15","4.440892098500626E-15","0","true","true","true","true","true"
"2891","510391","B-bad","true","C-Total Evidence","500","510391","B-bad","500","sha256:2708886b9a088082","125","5000","0.44999999999999996","0","85","0.7434061891247008","-1.0836217554956167","1","28.8","75","0.47999999999999987","0.55","0.2006706954621513","5","0.55","0.225409722106603","Coarse","0","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.6988709095152894","0.06246333074541936","75","76","1.8349999999999986","0.3","0.9227368421052632","0.978","0.022","0.0019332177887572861","0.9668327289795586","0.0331672710204413","2.3149999999999986","0.4874","0.49157894736842106","46.3","8.881784197001252E-16","7.105427357601002E-15","8.881784197001252E-16","true","true","true","true","true"
"2892","510392","B-bad","true","C-Total Evidence","500","510392","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","44","0.7225021364731372","-1.0234205468569715","1","29.1","75","0.4849999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.8805654505112914","0.04989461941893936","75","76","1.799999999999998","0.136","0.9242105263157895","0.992","0.008","3.133735938446742E-4","0.9854005484517906","0.01459945154820948","2.284999999999998","0.4864","0.48989473684210527","45.7","2.6645352591003757E-15","8.881784197001252E-15","1.3322676295501878E-15","true","true","true","true","true"
"2893","510393","B-bad","true","C-Total Evidence","500","510393","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","69","0.5761112677202279","-0.4214084604705176","0.55","29.7","75","0.49499999999999994","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8314676650500834","0.1563387823433708","75","76","2.0699999999999967","0.168","0.9128421052631579","0.928","0.072","0.006907175608762149","0.9399595984008169","0.06004040159918308","2.564999999999997","0.4966","0.4981052631578947","51.3","1.7763568394002505E-15","1.4210854715202004E-14","2.220446049250313E-16","true","true","true","true","true"
"2894","510394","B-bad","true","C-Total Evidence","500","510394","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","61","0.6078673697448413","-0.6020120863864538","0.65","34.2","75","0.57","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8646572377837984","0.11497952628207402","75","76","1.9449999999999972","0.148","0.9181052631578948","0.97","0.03","0.0016432462052909651","0.97753350011943","0.022466499880570152","2.514999999999997","0.4884","0.4917894736842105","50.3","4.440892098500626E-15","1.5987211554602254E-14","4.440892098500626E-16","true","true","true","true","true"
"2895","510395","B-bad","true","C-Total Evidence","500","510395","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","32","0.6731230118286511","-0.8428169209410352","0.75","36.6","75","0.6099999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.8403993233912617","0.12189074554700036","75","76","1.9199999999999982","0.164","0.9191578947368421","0.948","0.052","0.003004385586042657","0.9580757543431273","0.041924245656872645","2.529999999999998","0.4984","0.5008421052631579","50.6","2.6645352591003757E-15","1.0658141036401503E-14","8.881784197001252E-16","true","true","true","true","true"
"2896","510396","B-bad","true","C-Total Evidence","500","510396","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","49","0.4036589365109471","0.42140846047051755","0.25","38.1","75","0.635","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.7657656803007051","0.10225408971513723","75","76","1.7599999999999987","0.184","0.9258947368421052","0.962","0.038","0.0024156626432363317","0.9629650122199053","0.03703498778009466","2.3949999999999987","0.4902","0.4884210526315789","47.9","1.7763568394002505E-15","4.440892098500626E-15","8.881784197001252E-16","true","true","true","true","true"
"2897","510397","B-bad","true","C-Total Evidence","500","510397","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","51","0.6195607216550633","-0.6622132950250992","0.6","38.1","75","0.635","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8713658595374518","0.10387223142327556","75","76","1.074999999999999","0.088","0.9547368421052631","0.982","0.018","5.723409891074335E-4","0.983325906927788","0.0166740930722121","1.709999999999999","0.506","0.5073684210526316","34.2","2.220446049250313E-15","7.105427357601002E-15","4.440892098500626E-16","true","true","true","true","true"
"2898","510398","B-bad","true","C-Total Evidence","500","510398","B-bad","500","sha256:2708886b9a088082","125","5000","0.832766961303352","1","34","0.6313954351121145","-0.6020120863864538","0.9","34.2","75","0.5699999999999998","0.167233038696648","-1.6053655636972102","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8867998400800831","0.08679267571733011","75","76","1.115","0.072","0.9530526315789474","0.98","0.02","0.001103584081891309","0.9771670285092087","0.02283297149079124","1.6849999999999998","0.5126","0.5147368421052632","33.7","3.552713678800501E-15","3.9968028886505635E-15","0","true","true","true","true","true"
"2899","510399","B-bad","true","C-Total Evidence","500","510399","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","29","0.6375099339732653","-0.6020120863864536","0.8","35.4","75","0.59","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8919770127633333","0.07641620070332289","75","76","2.2849999999999993","0.104","0.9037894736842105","0.972","0.028","0.002830852241578731","0.969273227636427","0.030726772363573074","2.874999999999999","0.506","0.5086315789473684","57.5","3.552713678800501E-15","3.552713678800501E-15","8.881784197001252E-16","true","true","true","true","true"
"2900","510400","B-bad","true","C-Total Evidence","500","510400","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","57","0.669132433242141","-0.7826157123023899","0.8","33.3","75","0.5549999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.8395826615982582","0.11997981061540867","75","76","2.099999999999997","0.152","0.911578947368421","0.9299999999999999","0.07","0.0042682239637572865","0.955029763828375","0.044970236171625","2.6549999999999967","0.4914","0.4924210526315789","53.1","1.7763568394002505E-15","1.4210854715202004E-14","2.220446049250313E-16","true","true","true","true","true"
"2902","510402","B-bad","true","C-Total Evidence","500","510402","B-bad","500","sha256:2708886b9a088082","125","5000","0.19707216357219193","0","91","0.5707026731917085","-0.3010060431932268","0.65","29.7","75","0.49499999999999994","0.8029278364278081","1.4046948682350588","8","0.8500000000000001","1.70144743881961","Coarse","0","1","0","true","0","0","0","8","0","1.70144743881961","0","0.20946422897932798","0.08263538537669596","75","76","5.5649999999999915","0.708","0.7656842105263157","0.962","0.038","0.0132511199896987","0.9168100431243695","0.0831899568756305","6.059999999999992","0.4928","0.4943157894736842","121.2","4.440892098500626E-15","1.687538997430238E-14","4.440892098500626E-15","true","true","true","true","true"
"2901","510401","B-bad","true","C-Total Evidence","500","510401","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","44","0.6837728519678061","-0.9030181295796809","0.7","26.7","75","0.44499999999999984","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.8417302982918701","0.13867709226365427","75","76","0.9400000000000004","0.12","0.960421052631579","0.992","0.008","2.8970663167861293E-4","0.9867436447168163","0.013256355283183618","1.3850000000000002","0.5076","0.508","27.7","1.7763568394002505E-15","1.5543122344752192E-15","4.440892098500626E-16","true","true","true","true","true"
"2903","510403","B-bad","true","C-Total Evidence","500","510403","B-bad","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","33","0.6855691754117713","-0.9030181295796809","0.8","29.1","75","0.4849999999999999","0.353883495145631","-0.6020120863864538","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.8113314278461112","0.11603747929940646","75","76","1.774999999999999","0.176","0.9252631578947368","0.966","0.034","7.514574145706878E-4","0.97873250904381","0.021267490956189898","2.259999999999999","0.5026","0.503578947368421","45.2","1.7763568394002505E-15","7.105427357601002E-15","8.881784197001252E-16","true","true","true","true","true"
"2904","510404","B-bad","true","C-Total Evidence","500","510404","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","27","0.5881466658595136","-0.4214084604705176","0.6","32.1","75","0.5349999999999999","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8641084404168904","0.09635716448533456","75","76","0.8450000000000004","0.16","0.964421052631579","0.988","0.012","1.5858318991952686E-4","0.9885732476408722","0.011426752359127886","1.3800000000000003","0.4902","0.48947368421052634","27.6","1.7763568394002505E-15","1.5543122344752192E-15","8.881784197001252E-16","true","true","true","true","true"
"2905","510405","B-bad","true","C-Total Evidence","500","510405","B-bad","500","sha256:2708886b9a088082","125","5000","0.8814994686598714","1","40","0.62949101035504","-0.6020120863864538","0.75","33","75","0.5499999999999999","0.11850053134012864","-2.006706954621513","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8888454573874025","0.07058912344940754","75","76","0.7600000000000003","0.108","0.968","0.996","0.004","1.064147073294751E-4","0.9912159896662927","0.008784010333707215","1.3100000000000003","0.5012","0.5012631578947369","26.2","1.7763568394002505E-15","1.3322676295501878E-15","0","true","true","true","true","true"
"2906","510406","B-bad","true","C-Total Evidence","500","510406","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","61","0.6644287152855575","-0.7224145036637445","1","33.6","75","0.5599999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.8488929455180484","0.05368909066621961","75","76","0.9450000000000006","0.164","0.9602105263157895","0.994","0.006","9.199319358059594E-5","0.9912948544004345","0.008705145599565312","1.5050000000000006","0.4878","0.48778947368421055","30.1","3.552713678800501E-15","2.220446049250313E-15","0","true","true","true","true","true"
"2907","510407","B-bad","true","C-Total Evidence","500","510407","B-bad","500","sha256:2708886b9a088082","125","5000","0.55","1","59","0.6752398796510687","-0.7826157123023898","0.9","32.1","75","0.5349999999999999","0.44999999999999996","-0.2006706954621513","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.7402265498519695","0.10307887574449849","75","76","2.0849999999999973","0.308","0.9122105263157895","0.98","0.02","0.0021223213740226062","0.9698234177624961","0.03017658223750378","2.6199999999999974","0.495","0.49557894736842106","52.4","1.7763568394002505E-15","9.769962616701378E-15","8.881784197001252E-16","true","true","true","true","true"
"2908","510408","B-bad","true","C-Total Evidence","500","510408","B-bad","500","sha256:2708886b9a088082","125","5000","0.16723303869664796","0","108","0.6339485408677014","-0.6622132950250992","0.7","35.7","75","0.595","0.832766961303352","1.6053655636972102","8","0.8500000000000001","1.70144743881961","Coarse","0","1","0","true","0","0","0","8","0","1.70144743881961","0","0.30907832802903673","0.1932437794685115","75","76","2.8149999999999977","0.472","0.8814736842105263","0.938","0.062","0.0508508196315552","0.8620442400119097","0.1379557599880902","3.4099999999999975","0.496","0.4978947368421053","68.2","4.440892098500626E-15","9.769962616701378E-15","4.440892098500626E-15","true","true","true","true","true"
"2909","510409","B-bad","true","C-Total Evidence","500","510409","B-bad","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","59","0.6966154528289012","-0.9030181295796806","0.95","29.1","75","0.485","0.353883495145631","-0.6020120863864536","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.8236535528807492","0.08553457923294182","75","76","1.824999999999998","0.124","0.9231578947368421","0.968","0.032","0.005729006972535007","0.9543290440378251","0.0456709559621748","2.309999999999998","0.4982","0.5025263157894737","46.2","3.552713678800501E-15","8.881784197001252E-15","0","true","true","true","true","true"
"2910","510410","B-bad","true","C-Total Evidence","500","510410","B-bad","500","sha256:2708886b9a088082","125","5000","0.9009100727155935","1","27","0.63227063640298","-0.6622132950250991","0.75","30.9","75","0.5149999999999999","0.09908992728440649","-2.207377650083664","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9318123203638086","0.07874063091559595","75","76","1.295","0.064","0.9454736842105264","0.972","0.028","0.001269427905920367","0.9716343683101634","0.028365631689836728","1.8099999999999998","0.4916","0.49073684210526314","36.2","4.440892098500626E-16","4.440892098500626E-15","4.440892098500626E-16","true","true","true","true","true"
"2912","510412","B-bad","true","C-Total Evidence","500","510412","B-bad","500","sha256:2708886b9a088082","125","5000","0.5990099009900991","1","32","0.5443146207824666","-0.18060362591593612","0.7","34.5","75","0.575","0.4009900990099009","-0.40134139092430254","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.622457731459827","0.09062092710892357","75","76","2.094999999999997","0.36","0.9117894736842105","0.98","0.02","5.474445600360646E-4","0.983402255913461","0.016597744086539197","2.6699999999999973","0.5034","0.5021052631578947","53.4","1.3322676295501878E-15","7.993605777301127E-15","8.881784197001252E-16","true","true","true","true","true"
"2911","510411","B-bad","true","C-Total Evidence","500","510411","B-bad","500","sha256:2708886b9a088082","125","5000","0.6905480615036318","1","50","0.3633739617926891","0.7224145036637444","0.4","39","75","0.6499999999999999","0.3094519384963682","-0.802682781848605","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.5178512827709051","0.22084804095496705","75","76","3.244999999999995","0.384","0.8633684210526316","0.916","0.084","0.013337046485029803","0.9323764010697229","0.06762359893027706","3.894999999999995","0.4898","0.48778947368421055","77.9","3.552713678800501E-15","1.2434497875801753E-14","3.552713678800501E-15","true","true","true","true","true"
"2913","510413","B-bad","true","C-Total Evidence","500","510413","B-bad","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","57","0.7258656631585156","-1.143822964134262","0.9","25.5","75","0.42499999999999993","0.353883495145631","-0.6020120863864538","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.8374565849417792","0.12112201976938744","75","76","2.179999999999997","0.14","0.9082105263157895","0.99","0.01","2.476086337690051E-4","0.9872565033674527","0.012743496632547285","2.604999999999997","0.4914","0.48926315789473684","52.1","1.7763568394002505E-15","1.4210854715202004E-14","8.881784197001252E-16","true","true","true","true","true"
"2914","510414","B-bad","true","C-Total Evidence","500","510414","B-bad","500","sha256:2708886b9a088082","125","5000","0.5","0.5","86","0.6672423708668532","-0.7826157123023898","0.8","32.7","75","0.5449999999999999","0.5","5.551115123125783E-17","5","0.55","0.225409722106603","Coarse","0","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.6209305738922853","0.16589434756192414","75","76","2.4249999999999967","0.308","0.8978947368421053","0.96","0.04","0.005187146269060757","0.9588637276990568","0.04113627230094334","2.9699999999999966","0.4988","0.5002105263157894","59.4","2.6645352591003757E-15","1.687538997430238E-14","8.881784197001252E-16","true","true","true","true","true"
"2915","510415","B-bad","true","C-Total Evidence","500","510415","B-bad","500","sha256:2708886b9a088082","125","5000","0.5990099009900991","1","62","0.6263582352503777","-0.6622132950250992","0.7","29.1","75","0.485","0.4009900990099009","-0.40134139092430243","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.6829189283347855","0.2412140605667173","75","76","1.33","0.268","0.944","0.98","0.02","7.103066620971532E-4","0.9775530318769887","0.022446968123011286","1.815","0.4942","0.49642105263157893","36.3","3.552713678800501E-15","3.1086244689504383E-15","1.7763568394002505E-15","true","true","true","true","true"
"2916","510416","B-bad","true","C-Total Evidence","500","510416","B-bad","500","sha256:2708886b9a088082","125","5000","0.6905480615036318","1","54","0.5664495088202081","-0.36120725183187236","0.45","35.4","75","0.5900000000000001","0.3094519384963682","-0.802682781848605","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.7130980227227711","0.1661029738159185","75","76","4.1449999999999925","0.244","0.8254736842105264","0.968","0.032","0.003012401957887943","0.9658794398064237","0.03412056019357626","4.734999999999992","0.4978","0.5006315789473684","94.7","1.7763568394002505E-15","1.5987211554602254E-14","8.881784197001252E-16","true","true","true","true","true"
"2918","510418","B-bad","true","C-Total Evidence","500","510418","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","45","0.6892319898747626","-0.8428169209410352","0.9","30","75","0.49999999999999983","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.9168230725927116","0.045973660176902555","75","76","0.8100000000000003","0.064","0.9658947368421053","0.99","0.01","7.724770326852316E-5","0.9919398801411333","0.008060119858866703","1.31","0.4862","0.48673684210526313","26.2","1.7763568394002505E-15","1.1102230246251565E-15","0","true","true","true","true","true"
"2917","510417","B-bad","true","C-Total Evidence","500","510417","B-bad","500","sha256:2708886b9a088082","125","5000","0.6905480615036318","1","38","0.7267891162212893","-1.0836217554956167","0.95","39.6","75","0.6599999999999999","0.3094519384963682","-0.802682781848605","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.8423500117451773","0.09308266192669958","75","76","1.9049999999999983","0.152","0.9197894736842105","0.9339999999999999","0.066","0.008611515856212728","0.9397905509226572","0.06020944907734277","2.564999999999998","0.485","0.4871578947368421","51.3","2.6645352591003757E-15","1.4210854715202004E-14","8.881784197001252E-16","true","true","true","true","true"
"2919","510419","B-bad","true","C-Total Evidence","500","510419","B-bad","500","sha256:2708886b9a088082","125","5000","0.9009100727155935","1","35","0.5987143520284995","-0.48160966910916303","0.7","36.6","75","0.61","0.09908992728440649","-2.207377650083664","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9282693088889328","0.06769235996167036","75","76","0.7400000000000003","0.096","0.968842105263158","0.976","0.024","4.6954209762333843E-4","0.979037394653715","0.020962605346285086","1.3500000000000003","0.4982","0.49726315789473685","27","6.661338147750939E-16","1.5543122344752192E-15","0","true","true","true","true","true"
"2920","510420","B-bad","true","C-Total Evidence","500","510420","B-bad","500","sha256:2708886b9a088082","125","5000","0.9314206186232206","1","25","0.7112420040956062","-0.9632193382183261","1","30.6","75","0.5099999999999999","0.06857938137677946","-2.608719041007966","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9651051292804993","0.016750934591251786","75","76","0.5000000000000003","0.048","0.9789473684210527","0.98","0.02","5.586172609711951E-4","0.9813601704876967","0.01863982951230312","1.0100000000000002","0.4978","0.4985263157894737","20.2","2.220446049250313E-15","1.3322676295501878E-15","0","true","true","true","true","true"
